School_code,School_name,development_region,Eco_Belt,Zone,District,VDC,Address,Ward_No,Locality,ECD,PRIMARY,LSEC,SEC,HSEC
40120023,Pashupati Sanskrit Ma V,Eastern,Terai,Mechi,Jhapa,N.p.,Tole,13,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
40120025,Singha Dev Uchha Ma V,Eastern,Terai,Mechi,Jhapa,N.p.,Baragare,19,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
50010002,Janata Uchha Uchha Ma V,Eastern,Terai,Koshi,Morang,Amahibariyati,Amahi,4,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,Community_Unaided
50020001,Araniko Memorial Ebs,Eastern,Terai,Koshi,Morang,Amardaha,Bazar,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50020002,Birendra Sarbajanik Ma V,Eastern,Terai,Koshi,Morang,Amardaha,Amardaha,1,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
50020003,Janata Ma V,Eastern,Terai,Koshi,Morang,Amardaha,Ashram,7,Rural,Community_aided,Community_Managed,Community_Managed,Community_Managed,
50020005,Mangal Singh Ma V,Eastern,Terai,Koshi,Morang,Amardaha,Kechana,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
50020006,Mount Everest Ebs,Eastern,Terai,Koshi,Morang,Amardaha,Bazar,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50030001,Janata Ma V,Eastern,Terai,Koshi,Morang,Amgachhi,Amgachhi,9,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
50030002,Janata Ma V,Eastern,Terai,Koshi,Morang,Amgachhi,Bahuban,5,Rural,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
50040003,Jana Priya Ma V,Eastern,Terai,Koshi,Morang,Birta,Babiya,5,Rural,,Community_aided,Community_aided,Community_aided,Community_Managed
50040007,Pragatisil Ma V,Eastern,Terai,Koshi,Morang,Birta,Daulatpur,3,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
50040009,Tribhuwan Ma V,Eastern,Terai,Koshi,Morang,Birta,Gohigada,1,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
50040014,Sun Ray Ebs,Eastern,Terai,Koshi,Morang,Birta,Birta,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
50050002,Himalaya Ebs,Eastern,Terai,Koshi,Morang,Bahuni,Bahuni,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50050004,Janata Ma V,Eastern,Terai,Koshi,Morang,Bahuni,Banaul,1,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
50050012,Janata Ma V,Eastern,Terai,Koshi,Morang,Bahuni,Radhanagar,9,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
50050013,Pragati Ebs,Eastern,Terai,Koshi,Morang,Bahuni,,,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
50050017,Gyanodaya Ebs,Eastern,Terai,Koshi,Morang,Bahuni,Kemp,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50060002,Sarbajanik Ma V,Eastern,Terai,Koshi,Morang,Baijanathpur,Baijanathpur,4,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
50070001,Buddha Ebs,Eastern,Terai,Koshi,Morang,Banigama,Chok,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50070005,Public Uchha Uchha Ma V,Eastern,Terai,Koshi,Morang,Banigama,Banigaun,1,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
50080012,Ma V Bardanga,Eastern,Terai,Koshi,Morang,Baradanga,Bardanga,9,Urban,,Madrassa,,,
50080019,Balbidya Ebs,Eastern,Terai,Koshi,Morang,Baradanga,Bardanga,9,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
50090003,Sarcha Light Ebs,Eastern,Terai,Koshi,Morang,Bayarban,Bihibare,8,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
50090004,Bal Ma V,Eastern,Terai,Koshi,Morang,Bayarban,Harakpur,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
50090005,Jana Kalyan Ma V,Eastern,Terai,Koshi,Morang,Bayarban,Aitabare,9,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
50090006,Janasewa Uchha Uchha Ma V,Eastern,Terai,Koshi,Morang,Bayarban,Ramailo,8,Rural,,Community_aided,Community_aided,Community_aided,Community_Unaided
50090016,Sikshya Sadan Ma V,Eastern,Terai,Koshi,Morang,Bayarban,Harakpur,1,Rural,Community_aided,Community_aided,Community_aided,Community_Unaided,
50100001,Bhagawati Uchha Uchha Ma V,Eastern,Terai,Koshi,Morang,Belbari,Dhat,3,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
50100008,Kaseni Uchha Uchha Ma V,Eastern,Terai,Koshi,Morang,Belbari,Budhabare,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
50120002,Prajatantra Ma V,Eastern,Terai,Koshi,Morang,Bhaudaha,Bgaydaga,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
50130002,Bhogateni Ma V,Eastern,Terai,Koshi,Morang,Bhogateni,Andheri,8,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
50140004,Radha Krishna Bhupalman Singh Karki Ma V,Eastern,Terai,Koshi,Morang,Np.,Tanki,1,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
50140012,Janata Namuna Uchha Uchha Ma V,Eastern,Terai,Koshi,Morang,Np.,Sankarpur,3,Urban,,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
50140023,Malbika Ebs,Eastern,Terai,Koshi,Morang,Np.,Mangadh,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50140027,Pokhariya Ma V,Eastern,Terai,Koshi,Morang,Np.,Tole,4,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
50140034,Ideal Ebs,Eastern,Terai,Koshi,Morang,Np.,Chowk,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50140035,Janaki Ebs,Eastern,Terai,Koshi,Morang,Np.,Ikrahi,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50140043,Birat Cooperative Ebs,Eastern,Terai,Koshi,Morang,Np.,Munalpath,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50140055,Manitara Ebs,Eastern,Terai,Koshi,Morang,Np.,Sarauchiya,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
50140057,Sikshya Sadan Ma V,Eastern,Terai,Koshi,Morang,Np.,Sarauchia,7,Urban,,Community_aided,Community_aided,Community_Unaided,
50140059,Satya Narayan Ma V,Eastern,Terai,Koshi,Morang,Np.,Tole,8,Rural,,,Community_aided,Community_aided,Community_aided
50140060,Adarsha Uchha Uchha Ma V,Eastern,Terai,Koshi,Morang,Np.,Tol,9,Urban,,Community_aided,Community_aided,Community_aided,Community_aided
50140072,Mahendra Ma V,Eastern,Terai,Koshi,Morang,Np.,Gaheli,11,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
50140076,Saraswati Uchha Ma V,Eastern,Terai,Koshi,Morang,Np.,Road),12,Rural,,,Community_aided,Community_aided,Community_aided
50140097,Janapath Ma V,Eastern,Terai,Koshi,Morang,Np.,Tole,15,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
50140106,Udayananda Memorial Ebs,Eastern,Terai,Koshi,Morang,Np.,Panchali,16,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
60010005,Sambhu Nath Ma V,Eastern,Terai,Koshi,Sunsari,Aekamba,Aekamba,1,Urban,,Community_aided,Community_aided,Community_aided,
60020003,Jana Kalyan Ma V,Eastern,Terai,Koshi,Sunsari,Amaduwa,Naraha,6,Urban,Community_aided,Community_Managed,Community_Teacher_aided,Community_Unaided,
60020005,Nepal Rastriya Shiva Ma V,Eastern,Terai,Koshi,Sunsari,Amaduwa,Tole,2,Urban,,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
60030004,Nepal Rashtriya Uchha Uchha Ma V,Eastern,Terai,Koshi,Sunsari,Amahibelaha,Belha,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
60040005,Saraswati Uchha Uchha Ma V,Eastern,Terai,Koshi,Sunsari,Aurabarni,Jhora,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
60040006,Himsikhar Ebs,Eastern,Terai,Koshi,Sunsari,Aurabarni,Bhamari,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
60040007,Everest Ebs,Eastern,Terai,Koshi,Sunsari,Aurabarni,,2,Rural,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
60050006,Saraswati Ma V,Eastern,Terai,Koshi,Sunsari,Babiya,Haat,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
60060001,Panchayat Ma V,Eastern,Terai,Koshi,Sunsari,Bakalauri,Bigaha,8,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
60060003,Panchayat Ma V Kumarkhat,Eastern,Terai,Koshi,Sunsari,Bakalauri,Kumarkhat,2,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
60060005,Adarsha Ma V,Eastern,Terai,Koshi,Sunsari,Bakalauri,,3,Rural,Community_Managed,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided
60070010,Ahuliya Ma V,Eastern,Terai,Koshi,Sunsari,Barahachhetra,Chatara,1,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
60070012,Adarsha Uchha Uchha Ma V,Eastern,Terai,Koshi,Sunsari,Barahachhetra,Punarbas,3,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,Community_aided
60070015,Himalayan Ebs,Eastern,Terai,Koshi,Sunsari,Barahachhetra,Bayarban,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
60090002,Bhasi Uchha Uchha Ma V,Eastern,Terai,Koshi,Sunsari,Sinawari,Sinuwari,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
60090005,Panchayat Ma V,Eastern,Terai,Koshi,Sunsari,Sinawari,Pipraha,9,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Unaided,
60090006,Sivnagar Ma V,Eastern,Terai,Koshi,Sunsari,Sinawari,Shivanagar,8,Urban,Community_Managed,Community_Managed,Community_Managed,Community_Managed,
60090013,Lord Buddha International Uchha Ebschool,Eastern,Terai,Koshi,Sunsari,Sinawari,Tole,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
60090017,Rapping Learning Ebs,Eastern,Terai,Koshi,Sunsari,Sinawari,Jhumka,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
60110002,Janata Ma V,Eastern,Terai,Koshi,Sunsari,Bharaul,Nadaha,3,Urban,Community_aided,Community_aided,Community_aided,,
60110003,Saraswati Ma V,Eastern,Terai,Koshi,Sunsari,Bharaul,Dhanpuri,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
60110007,Milijuli Ma V,Eastern,Terai,Koshi,Sunsari,Bharaul,Tinkune,5,Urban,Community_aided,Community_aided,Community_aided,,
60110010,Jagan Nath Dedraj Janata Ma V,Eastern,Terai,Koshi,Sunsari,Bharaul,Kalabazaar,1,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
60110013,Siddhartha Memorial Ebs,Eastern,Terai,Koshi,Sunsari,Bharaul,Kalabanzaar,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
60110015,Odypus Ebs,Eastern,Terai,Koshi,Sunsari,Bharaul,Nadaha,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
60110016,Morning Star Ebs,Eastern,Terai,Koshi,Sunsari,Bharaul,Ikrahi,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
60110018,Mantesori Ebs,Eastern,Terai,Koshi,Sunsari,Bharaul,Chowk,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
60120008,Sharda Uchha Uchha Ma V,Eastern,Terai,Koshi,Sunsari,Bhokraha,Dhok,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
60120016,Bijay Shanti Ebs,Eastern,Terai,Koshi,Sunsari,Bhokraha,Santichook,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
60120018,Sentrobart Ebs,Eastern,Terai,Koshi,Sunsari,Bhokraha,Baluwatar,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
60130006,Jwalamukhi Ma V,Eastern,Terai,Koshi,Sunsari,Bishnupaduka,Nandapur,4,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
60130007,Bhaldhunga Uchha Uchha Ma V,Eastern,Terai,Koshi,Sunsari,Bishnupaduka,Bhaldhunga,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
60130013,Sunsari Bishnu Paduka Ebs,Eastern,Terai,Koshi,Sunsari,Bishnupaduka,Patnali,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
60140002,Nepal Rastra Hari Ma V,Eastern,Terai,Koshi,Sunsari,Chadwela,Chandbela,6,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
60150003,Sunshine Ebs,Eastern,Terai,Koshi,Sunsari,Chhitaha,Tole,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
60150006,Uchha Uchha Ma V Chhitaha,Eastern,Terai,Koshi,Sunsari,Chhitaha,Hatiya,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
60150008,Om Sai Ebs,Eastern,Terai,Koshi,Sunsari,Chhitaha,Tole,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
60160001,Ma V Hatiya Tole,Eastern,Terai,Koshi,Sunsari,Chimdi,Tole,4,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
60160004,Gems Public Ebs,Eastern,Terai,Koshi,Sunsari,Chimdi,Tole,9,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
70010008,Baraha Laxmi Ma V,Eastern,Hill,Koshi,Dhankuta,Ahale,Tamrang,2,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,
70010009,Singha Kali Ma V,Eastern,Hill,Koshi,Dhankuta,Ahale,Ahale,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
70010010,Ratna Memorial Ebs,Eastern,Hill,Koshi,Dhankuta,Ahale,Thulogaun,6,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
70020004,Tapu Devi Ma V,Eastern,Hill,Koshi,Dhankuta,Ankhisalla,Chamcha,1,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70020006,Siddha Devi Ma V,Eastern,Hill,Koshi,Dhankuta,Ankhisalla,Saptingtar,2,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,
70020008,Thakur Devi Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Ankhisalla,Thelthele,6,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70030008,Annapurna Ma V,Eastern,Hill,Koshi,Dhankuta,Jitpur,Tamuna,6,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
70030010,Janata Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Jitpur,Jitpur,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
70040002,Atharasaya Ma V,Eastern,Hill,Koshi,Dhankuta,Basantatar,Sae,5,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,
70040007,Singhadevi Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Basantatar,Chaukibhanjyang,2,Urban,,Community_Managed,Community_Managed,Community_aided,Community_Unaided
70040009,Sewa Samudayic Ebs,Eastern,Hill,Koshi,Dhankuta,Basantatar,Samewa,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
70050003,Jana Kalyan Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Belhara,Marga,3,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70050011,Deurali Ma V,Eastern,Hill,Koshi,Dhankuta,Belhara,Jimi,5,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70060008,Man Tek Ma V,Eastern,Hill,Koshi,Dhankuta,Bhirgaun,Schooldanda,3,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided
70070001,Bajramai Ma V,Eastern,Hill,Koshi,Dhankuta,Bodhe,Bajramai,5,Urban,Community_Managed,Community_Managed,Community_Unaided,Community_Unaided,
70070003,Mangaladevi Ma V,Eastern,Hill,Koshi,Dhankuta,Bodhe,Deurali,9,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
70080001,Sarada Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Budhabare,Budhabare,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
70080005,Janasewa Ebs,Eastern,Hill,Koshi,Dhankuta,Budhabare,Gairegaun,1,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,,,
70090001,Ramnawami Ma V,Eastern,Hill,Koshi,Dhankuta,Budimorang,Modaba,5,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70090010,Tanchoppa Ebs,Eastern,Hill,Koshi,Dhankuta,Budimorang,Mandhangta,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
70100009,Chanuwa Ma V,Eastern,Hill,Koshi,Dhankuta,Chanuwa,Damar,2,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70100010,Saraswati Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Chanuwa,Chanuwa,6,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70110003,Chintang Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Chhintang,Sambugaun,6,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70110013,Adarsha Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Chhintang,Saphaidhap,9,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70120004,Bharati Ma V,Eastern,Hill,Koshi,Dhankuta,Chungwang,Mansichautara,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
70120010,Jalaseg Ebs,Eastern,Hill,Koshi,Dhankuta,Chungwang,Uttarpani,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
70130003,Budhi Memorial Ebs,Eastern,Hill,Koshi,Dhankuta,Bazar,Bazar,1,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
70130008,Bhanu Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Bazar,Dandabazar,1,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70140001,Nabin Sikshya Sadan Uchha Uchha Ma V,Eastern,Hill,Koshi,Dhankuta,Dandagaun,Bhanjang,7,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
70140005,Dipjyoti Ebs,Eastern,Hill,Koshi,Dhankuta,Dandagaun,Poudeltole,7,Urban,Institutional_Enlisted_With_Company,,,,
70150001,Tamor Valley Ebs,Eastern,Hill,Koshi,Dhankuta,N.p.,Sirwani,7,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
70150003,Tulashi Meher Ebs,Eastern,Hill,Koshi,Dhankuta,N.p.,Bazar,6,Urban,Institutional_Public_Trust,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
70150004,Bal Sansar Uchha Ebs,Eastern,Hill,Koshi,Dhankuta,N.p.,Bazar,6,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company
